,ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count,metadata
100,False,2021-07-19 06:36:09.705127,,https://rostov.mk.ru/social/2021/07/19/v-rostove-inspektor-sizo-pytalsya-dostavit-zaklyuchennym-telefony-i-lekarstva.html,ru,45626,kras.mk.ru,http://kras.mk.ru/#spider,2399270719,2021-07-19 06:10:34,1994517035,[],В Ростове инспектор СИЗО пытался доставить заключенным телефоны и лекарства,https://rostov.mk.ru/social/2021/07/19/v-rostove-inspektor-sizo-pytalsya-dostavit-zaklyuchennym-telefony-i-lekarstva.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
101,False,2021-09-11 12:42:36.963312,,https://news.google.com/articles/CBMiS2h0dHBzOi8vd3d3LmVkYWlseS5jby5rci9uZXdzL3JlYWQ_bmV3c0lkPTAxMzcxMDQ2NjI5MTc5MTM2Jm1lZGlhQ29kZU5vPTI1N9IBAA?oc=5,ko,651275,Google - South Korea,https://news.google.com/news/?ned=kr,2443750967,2021-09-10 21:30:00,2039849233,[],"“추석 민심 잡겠다”…홍남기, 부동산·물가안정 광폭행보 - 이데일리",https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vd3d3LmVkYWlseS5jby5rci9uZXdzL3JlYWQ_bmV3c0lkPTAxMzcxMDQ2NjI5MTc5MTM2Jm1lZGlhQ29kZU5vPTI1N9IBAA?oc=5,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
102,False,2021-06-28 05:52:40.488819,,https://www.secoloditalia.it/2021/06/francia-le-pen-non-sfonda-ma-la-destra-gollista-e-prima-la-sinistra-gioisce-per-la-sberla-ricevuta/,it,39617,secoloditalia,http://www.secoloditalia.it/,2379296180,2021-06-28 05:42:41,1974157962,[],"Francia, Le Pen non sfonda ma la destra gollista è prima. La sinistra gioisce per la sberla ricevuta",https://www.secoloditalia.it/2021/06/francia-le-pen-non-sfonda-ma-la-destra-gollista-e-prima-la-sinistra-gioisce-per-la-sberla-ricevuta/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
103,False,2021-06-28 11:53:21.083128,,https://akhbarelyom.com/news/newdetails/3409173/1/رئيس-هيئة-الاستثمار-يبحث-مع-وزيرة-الأشغا,ar,66912,أخبار اليوم - الصفحة الرئيسية,http://www.akhbarelyom.com/,2379627144,2021-06-28 13:28:25,1974495498,[],رئيس هيئة الاستثمار يبحث مع وزيرة الأشغال بجنوب إفريقيا سبل دفع العلاقات,https://akhbarelyom.com/news/newdetails/3409173/1/رئيس-هيئة-الاستثمار-يبحث-مع-وزيرة-الأشغا,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
104,False,2021-05-27 07:00:01.804923,,https://mundo.sputniknews.com/20210527/el-legislativo-de-hong-kong-aprueba-en-tercera-lectura-enmiendas-al-sistema-electoral-1112608865.html,es,108275,sp.ria.ru,http://sp.ria.ru/,2349345872,2021-05-27 06:49:00,1943662077,[],El Legislativo de Hong Kong aprueba en tercera lectura enmiendas al sistema electoral,https://mundo.sputniknews.com/20210527/el-legislativo-de-hong-kong-aprueba-en-tercera-lectura-enmiendas-al-sistema-electoral-1112608865.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
105,False,2019-09-07 05:24:22.218345,,https://www.naftemporiki.gr/story/1512647/sta-periptera-tis-deth-o-kuriakos-mitsotakis,el,42240,naftemporiki1,http://www.naftemporiki.gr/,1778479534,2019-09-07 05:56:00,1385710439,[],Στα περίπτερα της ΔΕΘ ο Κυριάκος Μητσοτάκης,https://www.naftemporiki.gr/story/1512647/sta-periptera-tis-deth-o-kuriakos-mitsotakis,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
106,False,2013-05-20 20:37:24,,http://www.finanznachrichten.de/nachrichten-2013-05/26883976-shareholder-alert-the-law-firm-of-levi-korsinsky-llp-launches-an-investigation-into-possible-breaches-of-fiduciary-duty-by-the-board-of-directors-008.htm,en,42022,finanznachrichten-en,http://www.finanznachrichten.de/,811039215,2013-05-20 20:16:00,118844357,[],"SHAREHOLDER ALERT: The Law Firm of Levi & Korsinsky, LLP Launches an Investigation into Possible Breaches of Fiduciary Duty by the Board of Directors of Asta Funding, Inc.",http://www.finanznachrichten.de/nachrichten-2013-05/26883976-shareholder-alert-the-law-firm-of-levi-korsinsky-llp-launches-an-investigation-into-possible-breaches-of-fiduciary-duty-by-the-board-of-directors-008.htm,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
107,False,2019-09-06 19:27:58.370704,,https://www.nbcnews.com/tech/tech-news/4chan-trolls-impersonate-jewish-people-social-media-spread-hate-n1049326,en,385504,"Big News Network.com - Breaking News Around the World, Latest News",http://www.bignewsnetwork.com/index.php/,1778204852,2019-09-06 19:10:39,1385460854,[],4chan trolls impersonate Jewish people on social media to spread hate,https://www.nbcnews.com/tech/tech-news/4chan-trolls-impersonate-jewish-people-social-media-spread-hate-n1049326,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
108,False,2019-09-06 19:23:36.130592,,urn:perform:article:143h9292saxqs11fmco05uxrzu,pt,63625,goal.com,http://goal.com/,1778196215,2019-09-06 19:15:55,1385452483,[],"Presidente confirma cláusula 'perigosa' de Messi no Barça: ""Xavi e outros também tinham""",https://www.goal.com/br/not%C3%ADcias/presidente-confirma-clausula-perigosa-de-messi-no-barca-xavi/143h9292saxqs11fmco05uxrzu,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
109,False,2019-07-14 22:59:54.631875,,https://startsat60.com/discover/lifestyle/motoring/2019-volvo-s60-t5-review-new-volvo,en,323206,Starts at 60,https://startsat60.com/feed,1730739088,2019-07-14 21:40:54,1338619083,[],Viva la Volvo! The latest offering from the Swedish car maker hits the jackpot,https://startsat60.com/discover/lifestyle/motoring/2019-volvo-s60-t5-review-new-volvo,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
110,False,2020-01-05 19:48:59.762182,,finegil:la-nuova-sardegna.site:1.38289933,it,338537,lanuovasardegna.gelocal.it,http://lanuovasardegna.gelocal.it/,1884015624,2020-01-03 21:23:00,1487263214,[],L’Ersu si difende: mancano le risorse per le borse di studio,https://www.lanuovasardegna.it/sassari/cronaca/2020/01/04/news/l-ersu-si-difende-mancano-le-risorse-per-le-borse-di-studio-1.38289933,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
111,False,2019-01-11 02:09:51.583114,,http://feeds.bizjournals.com/~r/industry_6/~3/rC6Egwu7O9A/johnson-johnson-partners-with-pch-to-help-health.html,en,662913,Pittsburgh Business Times,http://www.bizjournals.com/pittsburgh/,1731727175,2015-08-27 15:28:42,1146038905,[],Johnson & Johnson partners with PCH to help health care startups,http://feeds.bizjournals.com/~r/industry_6/~3/rC6Egwu7O9A/johnson-johnson-partners-with-pch-to-help-health.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
112,False,2019-07-03 03:44:02.061868,,https://spectrumlocalnews.com/nys/rochester/news/2019/07/01/rochester-fatal-car-crash-pennsylvania-,en,655202,Big News Network - Canada,http://www.bignewsnetwork.com/index.php/cat/e9c1066a88f6611f/,1720258243,2019-07-02 15:05:55,1328346843,[],5 People from Rochester Involved in Pennsylvania Crash,https://spectrumlocalnews.com/nys/rochester/news/2019/07/01/rochester-fatal-car-crash-pennsylvania-,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
113,False,2019-09-07 06:55:07.245044,,https://www.ilnapolista.it/?p=138732,it,665130,ilNapolista.it,http://www.ilnapolista.it,1778535308,2019-09-07 06:42:20,1385762713,[],Champions League: la lista del Genk,https://www.ilnapolista.it/2019/09/champions-league-la-lista-del-genk/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
114,True,2019-06-09 09:18:48.902298,,https://www.usatoday.com/story/sports/tennis/2019/06/08/djokovic-thiem-resume-semifinal-womens-final-follows/39558511/,en,36,Milwaukee Journal Sentinel ,http://www.jsonline.com/,1697030994,2019-06-08 15:37:42,1306517673,[],It&apos;s a Barty party: Australian wins 1st major at French Open,http://rssfeeds.jsonline.com/~/602850750/0/milwaukee/sports~Itaposs-a-Barty-party-Australian-wins-st-major-at-French-Open/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
115,False,2017-05-18 20:20:02.463218,,https://www.slideshare.net/Mikhail123ok/agent-cody-banks2003-online-streaming-1080p-good-action-and-comedy-movies,en,22488,slideshare.net,http://www.slideshare.net,925578578,2017-05-18 20:00:10,627043942,[],Agent cody banks(2003) online streaming 1080p good action and comedy movies,https://www.slideshare.net/Mikhail123ok/agent-cody-banks2003-online-streaming-1080p-good-action-and-comedy-movies,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
116,False,2018-11-04 14:28:48.367549,,http://m.tn.com.ar/show/el-twitter/las-estrellas-de-hollywood-despiden-a-philip-seymour-hoffman_443795,es,195627,tn.com.ar,http://tn.com.ar/,1586132243,2014-02-02 17:15:00,1052148140,[],Las estrellas de Hollywood despiden a Philip Seymour Hoffman,http://m.tn.com.ar/show/el-twitter/las-estrellas-de-hollywood-despiden-a-philip-seymour-hoffman_443795,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
117,False,2019-02-14 11:27:05.624818,,1.5019207,en,653458,CBC - International,http://www.cbc.ca/news/world,1489718420,2019-02-14 10:30:02,1194793618,[],CAQ government moves to offer pre-K classes across province,https://www.cbc.ca/news/canada/montreal/quebec-kindergarten-four-year-olds-1.5019207?cmp=rss,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
118,True,2019-02-22 15:37:02.803375,,https://www.fosters.com/news/20190222/gov-sununu-proclaims-girl-scout-cookie-weekend-in-nh,en,82445,fosters.com,http://www.fosters.com/#spider,1494693920,2019-02-22 07:51:13,1205275009,[],Gov. Sununu proclaims Girl Scout Cookie weekend in NH,https://www.fosters.com/news/20190222/gov-sununu-proclaims-girl-scout-cookie-weekend-in-nh?rssfeed=true,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
119,False,2017-05-19 09:56:34.190761,,http://www.janes.com/article/70590,en,39124,janes,http://www.janes.com/,925907543,2017-05-18 20:00:00,627348854,[],USAF accuses Chinese aircraft of conducting 'unprofessional intercept',http://www.janes.com/article/70590/usaf-accuses-chinese-aircraft-of-conducting-unprofessional-intercept?from_rss=1,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
120,False,2015-11-06 16:35:17.181574,,http://www.escapistmagazine.com/news/view/161342?utm_source=rss&utm_medium=rss&utm_campaign=news,en,4502,The Escapist : Latest News,http://www.escapistmagazine.com,478039152,2015-11-06 14:40:00,394628708,[],Blizzard Reveals Warcraft Movie Trailer,http://www.escapistmagazine.com/news/view/161342-Blizzard-Reveals-Warcraft-Movie-Trailer?utm_source=rss&utm_medium=rss&utm_campaign=news,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
121,False,2019-01-12 03:06:14.997774,,http://kelo.com/news/articles/2016/jan/05/armed-robber-holds-up-kum-n-go-on-north-sycamore/,en,96014,kelo.com,http://kelo.com/#spider,1520532007,2016-01-05 05:44:54,1149823943,[],Armed robber holds up Kum N' Go on North Sycamore,http://kelo.com/news/articles/2016/jan/05/armed-robber-holds-up-kum-n-go-on-north-sycamore/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
122,False,2019-02-07 08:40:46.228743,,https://168.am/?p=1078729,hy,652931,168 Zham (Armenian),http://168.am/,1483776405,2019-02-07 07:42:45,1185601972,[],Ապրիլի 24-ի վերաբերյալ Մակրոնի հայտարարությանը արձագանքել է նաև Թուրքիայի ԱԳՆ-ն,https://168.am/2019/02/07/1078729.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
123,False,2019-01-12 03:48:10.509979,,http://probasketballtalk.nbcsports.com/2013/06/22/dwyane-wade-has-knee-drained-before-game-7/,en,98457,"Sports News Headlines - NFL, NBA, NHL, MLB, PGA, NASCAR - Scores, Game Highlights, Schedules & Team Rosters - NBC Sports",http://nbcsports.com,1585921153,2013-06-22 16:59:08,1149885003,[],Dwyane Wade had knee drained before Game 7,http://probasketballtalk.nbcsports.com/2013/06/22/dwyane-wade-has-knee-drained-before-game-7/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
124,False,2015-08-17 11:18:59.310533,,1439824739:http://wandaphullworld.com/,en,58314,wandaphullworld.com,http://wandaphullworld.com/,429228650,2015-08-17 11:18:59,370426883,[],wandaphullworld.com,http://wandaphullworld.com/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
125,False,2018-12-19 13:17:56.234262,,https://www.letelegramme.fr/cotes-darmor/lannion/ecole-quatre-jours-et-demi-bien-digeres-19-12-2018-12166816.php,fr,40661,TelegrammeDeBrest,http://www.letelegramme.com/actualite-en-direct/,1450105517,2018-12-19 11:17:00,1122794268,[],École. Quatre jours et demi bien digérés,https://www.letelegramme.fr/cotes-darmor/lannion/ecole-quatre-jours-et-demi-bien-digeres-19-12-2018-12166816.php?utm_source=rss_telegramme&utm_medium=rss&utm_campaign=rss&xtor=RSS-21,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
126,False,2018-12-19 11:37:49.655353,,https://www.vox.com/2018/12/19/18147495/mueller-grand-jury-mystery-country-a,en,27726,http://closing.vox.com/,http://tigerbeat.vox.com/,1450038747,2018-12-19 11:10:01,1122717742,[],"The mysterious grand jury appeal that may be tied to the Mueller investigation, explained",https://www.vox.com/2018/12/19/18147495/mueller-grand-jury-mystery-country-a,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
127,False,2019-02-12 17:03:25.906977,,https://fixedpointtheoryandapplications.springeropen.com/articles/10.1186/1687-1812-2014-54,en,987983,fixedpointtheoryandapplications.springeropen.com,http://fixedpointtheoryandapplications.springeropen.com/,1487841993,2014-05-04 00:00:00,1193115384,[],"Iterative algorithm of common solutions for a constrained convex minimization problem, a quasi-variational inclusion problem and the fixed point problem of a strictly pseudo-contractive mapping",https://fixedpointtheoryandapplications.springeropen.com/articles/10.1186/1687-1812-2014-54,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
128,False,2016-11-05 13:23:53.978203,,http://www.eveningecho.ie/viral/will-ferrell-is-just-your-average-millennial-as-he-supports-hillary-clinton/2562470/,en,40337,theecho,http://www.theecho.ie/,785156152,2016-11-05 13:15:46,537537006,[],Will Ferrell is just your average millennial as he supports Hillary Clinton,http://www.eveningecho.ie/viral/will-ferrell-is-just-your-average-millennial-as-he-supports-hillary-clinton/2562470/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
129,False,2016-02-01 02:47:10.823730,,http://www.bignewsnetwork.com/news/240860627/sag-awards-uzo-aduba-wins-best-actress-in-a-comedy-series-for-ampoitnbamp,en,106888,Kenya News | Big News Network.com,https://www.bignewsnetwork.com/category/kenya-news,555513300,2016-01-31 18:02:43,420469514,[], SAG Awards: Uzo Aduba Wins Best Actress in a Comedy Series for &#039;OITNB&#039; ,http://www.bignewsnetwork.com/news/240860627/sag-awards-uzo-aduba-wins-best-actress-in-a-comedy-series-for-ampoitnbamp,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
130,False,2017-05-19 10:26:47.450181,,http://www.reuters.com/article/us-people-weiner-idUSKCN18F1K1?feedType=RSS&feedName=domesticNews,en,271189,"Breaking News, Top News & Latest News Headlines | Reuters.com",http://www.reuters.com/news,925933826,2017-05-19 10:13:04,627365359,[],Ex-Congressman Weiner to plead guilty after sexting probe,http://feeds.reuters.com/~r/Reuters/domesticNews/~3/LCdkAbPxYIc/us-people-weiner-idUSKCN18F1K1,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
131,False,2015-05-02 19:49:38.644645,,http://libertytimes.feedsportal.com/c/33098/f/535597/s/45f1c91d/sc/3/l/0L0Staipeitimes0N0CNews0Cfeat0Carchives0C20A150C0A50C0A30C20A0A3617347/story01.htm,en,39530,taipeitimes,http://www.taipeitimes.com,369185960,2015-05-02 20:00:00,341115444,[],Bubbling under,http://libertytimes.feedsportal.com/c/33098/f/535597/s/45f1c91d/sc/3/l/0L0Staipeitimes0N0CNews0Cfeat0Carchives0C20A150C0A50C0A30C20A0A3617347/story01.htm,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
132,False,2015-08-17 08:31:27.712260,,http://www.bbc.co.uk/news/business-33962549,en,5675,BBC News | News Front Page | UK Edition,http://news.bbc.co.uk/go/rss/-/1/hi/default.stm,429158721,2015-08-17 08:04:56,370379338,[],Why a rise in US interest rates is still risky,http://www.bbc.co.uk/news/business-33962549#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
133,False,2021-01-14 13:49:46.794151,,https://www.bizjournals.com/albuquerque/news/2021/01/14/new-mexico-financial-institutions-accept-ppp-apps.html?ana=RSS&s=article_search,en,659020,Phoenix Business Journal,http://www.bizjournals.com/phoenix/,2233809811,2021-01-14 13:08:01,1824042842,[],The Paycheck Protection Program is back. See which NM lenders are participating.,http://feeds.bizjournals.com/~r/industry_2/~3/qbns7zVPGME/new-mexico-financial-institutions-accept-ppp-apps.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
134,False,2021-02-08 06:45:13.581234,,finegil:il-tirreno.site:1.39874189,it,41344,iltirreno,http://iltirreno.gelocal.it/,2255377148,2021-02-06 20:19:00,1845928384,[],Si frattura un ginocchio mentre sta sciando al Casone di Profecchia,https://iltirreno.gelocal.it/lucca/cronaca/2021/02/07/news/si-frattura-un-ginocchio-mentre-sta-sciando-al-casone-di-profecchia-1.39874189,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
135,False,2020-12-02 03:26:52.474535,,365747,id,55878,mediaindonesia.com,http://mediaindonesia.com/,2196487565,2020-12-02 10:19:16,1785425662,[],"Beli BMW X5, Pinangki Disebut tidak Lapor PPATK",https://mediaindonesia.com/read/detail/365747-beli-bmw-x5-pinangki-disebut-tidak-lapor-ppatk,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
136,False,2020-11-17 07:50:01.089189,,https://www.scmp.com/tech/apps-social/article/3110190/baidu-buys-live-streaming-service-yy-it-seeks-catch-rivals-such,en,39590,South China Morning Post,http://www.scmp.com/,2183432482,2020-11-17 04:00:30,1771962805,[],Baidu buys live-streaming service YY as it seeks to catch rivals such as ByteDance and Tencent in new online ad channels,https://www.scmp.com/tech/apps-social/article/3110190/baidu-buys-live-streaming-service-yy-it-seeks-catch-rivals-such,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
137,False,2021-06-10 21:41:24.767161,,https://valor.globo.com/politica/noticia/2021/06/10/lula-defende-aliana-ampla-e-acena-ao-psb-em-primeiro-dia-de-viagem-ao-rio.ghtml,pt,83399,Valor Econômico,http://valoronline.com.br,2362986368,2021-06-10 21:14:27,1957558893,[],Lula defende aliança ampla e acena ao PSB em primeiro dia de viagem ao Rio,https://valor.globo.com/politica/noticia/2021/06/10/lula-defende-aliana-ampla-e-acena-ao-psb-em-primeiro-dia-de-viagem-ao-rio.ghtml,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
138,False,2021-06-26 21:20:56.981969,,MDSART20210625_3396,es,297981,telecinco.es,http://telecinco.es/,2378329641,2021-06-26 19:33:00,1973168805,[],"Sislena se proclama reina de la ópera en 'Top star': ""Lo tuyo es sobrenatural""",https://www.telecinco.es/top-star/sislena-gana-gala-opera_18_3160248396.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
139,False,2021-03-29 14:26:39.083744,,http://d2493.cms.socastsrm.com/?p=4323,en,380836,Country 106.5,http://www.country106.ca/,2298746617,2021-03-29 12:49:47,1891500506,[],Province To Invest $6-Million in Hopes of Increasing Number of Rural Docs in Alberta,https://country106.ca/2021/03/29/province-to-invest-6-million-in-hopes-of-increasing-number-of-rural-docs-in-alberta/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
140,False,2020-05-11 16:38:34.665056,,https://www.taipeitimes.com/News/sport/archives/2020/05/12/2003736242,en,60345,Taipei Times,http://taipeitimes.com/,2014491281,2020-05-11 20:00:00,1603681704,[],Chiefs take center stage as they chase repeat,https://www.taipeitimes.com/News/sport/archives/2020/05/12/2003736242,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
141,False,2019-12-01 22:57:58.795320,,https://www.elimparcial.com/mexico/Adrian-LeBaron-le-pide-a-AMLO-que-lo-nombre-embajador-20191201-0122.html,es,239207,"LACRONICA.COM - Noticias, Clasificados e Información de Mexicali, Baja California, México.",http://www.lacronica.com/,1854333170,2019-12-01 20:23:52,1458452072,[],Adrián LeBarón le pide a AMLO que lo nombre embajador,http://www.elimparcial.com/mexico/Adrian-LeBaron-le-pide-a-AMLO-que-lo-nombre-embajador-20191201-0122.html,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
142,False,2020-10-15 16:16:17.400283,,https://www.mercurynews.com/?p=7534531,en,27919,Los Gatos - San Jose Mercury News,http://www.mercurynews.com/los-gatos,2152253512,2020-10-15 15:59:44,1740151800,[],Rapper Kanye West is on your ballot. How did that happen?,https://www.mercurynews.com/2020/10/15/rapper-kanye-west-is-on-your-ballot-how-did-that-happen/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
143,False,2020-07-08 12:53:36.279037,,https://www.washingtonpost.com/technology/2020/07/07/dnc-facebook-criticism-trump/,en,385504,"Big News Network.com - Breaking News Around the World, Latest News",http://www.bignewsnetwork.com/index.php/,2068603100,2020-07-08 07:16:01,1656346578,[],DNC blasts Facebook for unkept promises ahead of ad boycott meetings,https://www.washingtonpost.com/technology/2020/07/07/dnc-facebook-criticism-trump/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
144,False,2015-06-14 14:09:21.832270,,http://www.presseportal.de/pm/30621/3046494,de,39429,presseportal,http://www.presseportal.de/,390869808,2015-06-14 13:16:06,353076525,[],Rheinische Post: Ifo-Chef Sinn zieht Grexit weiteren Rettungsprogrammen vor,http://www.presseportal.de/pm/30621/3046494,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
145,False,2019-12-06 02:21:07.307991,,https://www.tz.de/welt/deutschland-wetter-warnung-vorhersage-winter-prognose-schnee-orkan-experte-dwd-zr-13252274.html,de,143671,tz.de,http://tz.de/,1858569174,2019-12-06 02:07:00,1462888108,[],Wetter in Deutschland: Experten warnen - nicht nur vor Glatteis,https://www.tz.de/welt/deutschland-wetter-warnung-vorhersage-winter-prognose-schnee-orkan-experte-dwd-zr-13252274.html?cmp=defrss,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
146,False,2016-03-05 11:27:10.935301,,http://www.mehrnews.com/news/3573375/حضور-مردم-در-انتخابات-دستاوردهای-زیادی-برای-کشور-به-ارمغان-آورد,fa,39056,mehrnews,http://www.mehrnews.com/fa/,566722659,2016-03-05 11:12:15,431886122,[],حضور مردم در انتخابات دستاوردهای زیادی برای کشور به ارمغان آورد,http://www.mehrnews.com/news/3573375/حضور-مردم-در-انتخابات-دستاوردهای-زیادی-برای-کشور-به-ارمغان-آورد,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
147,False,2020-03-03 15:24:07.049585,,https://twitter.com/CBSNews/status/1220343088096391168/video/1,en,18346,Twitter,http://twitter.com,1944421471,2020-01-23 05:50:00,1537539682,[],"CBS News on Twitter: ""“You can see nearly every person wearing a mask”: Two cities in China are now on lockdown due to coronavirus outbreak, @RamyInocencio reports https://t.co/qvikhEvqtb… https://t.co/3AEoWsmcip""",https://twitter.com/CBSNews/status/1220343088096391168/video/1,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
148,False,2016-01-04 16:24:00.397314,,http://www.itv.com/news/2016-01-04/mp-simon-danczuk-faces-police-investigation-over-rape-allegation/,en,42118,itv,http://www.itv.com/news/,546945446,2016-01-04 16:08:49,411774855,[],MP Simon Danczuk faces police investigation over rape allegation,http://www.itv.com/news/2016-01-04/mp-simon-danczuk-faces-police-investigation-over-rape-allegation/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
149,False,2016-01-04 17:23:32.877426,,{CDCF8E5A-CE28-4EE4-B7E7-13950ECCB756},en,40537,thestar-my,http://thestar.com.my/,546957896,2016-01-04 17:00:00,411785066,[],Smartphones are driving consumer demand for connected cars to an all-time high,http://www.thestar.com.my/tech/tech-news/2016/01/05/smartphones-are-driving-consumer-demand-for-connected-cars-to-an-all-time-high/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
150,False,2020-01-26 03:18:05.017785,,http://thelocalne.ws/?p=51035,en,661252,Local NE,http://thelocalne.ws/,1902227377,2020-01-25 14:38:13,1504984155,[],ICAM schedule Jan. 26 &#8211; Feb. 1,http://thelocalne.ws/2020/01/25/icam-schedule-jan-26-feb-1/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
151,False,2020-07-08 15:49:30.144997,,https://dailypost.ng/?p=814528,en,295672,Daily Star Nigeria - Celebrity News & Gossip,http://dailystar.com.ng/,2068721715,2020-07-08 15:41:11,1656473412,[],Amechi Bridge: Gov. Ugwuanyi has wiped away my tears – Sen. Nwobodo,https://dailypost.ng/2020/07/08/amechi-bridge-gov-ugwuanyi-has-wiped-away-my-tears-sen-nwobodo/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
152,False,2020-11-20 22:45:58.055443,,1bb8cebe-aaae-570e-872c-e5297425cd66,sv,366014,Norra Skåne,http://www.nsk.se/,2187166539,2020-11-20 22:22:25,1775688797,[],Howards twittrade mystiskt innan flytten,https://www.nsk.se/2020/11/21/howards-twittrade-mystiskt-innan-flytten/,,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}"
